row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2016 triệu đồng,Năm 2015 triệu đồng,numeric__Thuyết minh,numeric__Năm 2016 triệu đồng,numeric__Năm 2015 triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,21,5.291.790,4.967.883,21.0,5291790.0,4967883.0
Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,Chi phí lãi và các khoản chi phí tương tự,22,(2.681.727),(2.466.537),22.0,-2681727.0,-2466537.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,2.610.063,2.501.346,,2610063.0,2501346.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,378.717,266.187,,378717.0,266187.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(131.615),(108.160),,-131615.0,-108160.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,23,247.102,158.027,23.0,247102.0,158027.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,24,24.814,(10.503),24.0,24814.0,-10503.0
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,25,150.094,89.392,25.0,150094.0,89392.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",,27.557,42.166,,27557.0,42166.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,342.371,366.693,,342371.0,366693.0
Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,,(24.782),(109.682),,-24782.0,-109682.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,26,317.589,257.011,26.0,317589.0,257011.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,3.377.219,3.037.439,,3377219.0,3037439.0
Chi phí tiền lương,Chi phí tiền lương,Chi phí tiền lương,,(1.103.941),(855.623),,-1103941.0,-855623.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,,(89.319),(86.118),,-89319.0,-86118.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(880.151),(756.897),,-880151.0,-756897.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,27,(2.073.411),(1.698.638),27.0,-2073411.0,-1698638.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,1.303.808,1.338.801,,1303808.0,1338801.0
Chi phí dự phòng cho vay khách hàng,Chi phí dự phòng cho vay khách hàng,Chi phí dự phòng cho vay khách hàng,,(606.127),(716.360),,-606127.0,-716360.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,697.681,622.441,,697681.0,622441.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,19,(138.893),(131.389),19.0,-138893.0,-131389.0
Tổng chi phí thuế TNDN,Tổng chi phí thuế TNDN,Tổng chi phí thuế TNDN,,(138.893),(131.389),,-138893.0,-131389.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,558.788,491.052,,558788.0,491052.0
Lãi trên mỗi cổ phiếu (VND/cổ phiếu),Lãi trên mỗi cổ phiếu (VND/cổ phiếu),Lãi trên mỗi cổ phiếu (VND/cổ phiếu),20.2,1.119,1.094,202.0,1119.0,1094.0
