row_label_raw,row_label_full,col_0,Giá trị mênh giá > 31/12/2016triệu đồng,Giá trị mênh giá > 31/12/2015triệu đồng,numeric__Giá trị mênh giá > 31/12/2016triệu đồng,numeric__Giá trị mênh giá > 31/12/2015triệu đồng
Bảo lãnh,Bảo lãnh,Bảo lãnh,100.000,-,100000.0,
Bắt động sản,Bắt động sản,Bắt động sản,208.378,208.378,208378.0,208378.0
"Vàng, ngoại tệ, giấy tờ có giá","Vàng, ngoại tệ, giấy tờ có giá","Vàng, ngoại tệ, giấy tờ có giá",995.000,-,995000.0,
,,,1.303.378,208.378,1303378.0,208378.0
