row_label_raw,row_label_full,Tên khách hàng,Quan hệ với VIB,Nội dung giao dịch,Số tiền,numeric__Quan hệ với VIB,numeric__Nội dung giao dịch,numeric__Số tiền
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí lãi tiền gửi,(15.352),,,-15352.0
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí thuê văn phòng,(20.207),,,-20207.0
