row_label_raw,row_label_full,col_0,Số dư (*) triệu đồng,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng số dự phòng triệu đồng,numeric__Số dư (*) triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng số dự phòng triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,54.855.274,411.415,-,411.415,54855274.0,411415.0,,411415.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,1.062.980,7.972,139.489,147.461,1062980.0,7972.0,139489.0,147461.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,70.857,532,1.838,2.370,70857.0,532.0,1838.0,2370.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,97.497,731,6.187,6.918,97497.0,731.0,6187.0,6918.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,1.437.921,-,447.078,447.078,1437921.0,,447078.0,447078.0
,,,57.524.529,420.650,594.592,1.015.242,57524529.0,420650.0,594592.0,1015242.0
