row_label_raw,row_label_full,col_0,Chưa quá hạn và chưa bị giảm giá triệu đồng,Đã quá hạn và chưa bị giảm giá triệu đồng,Đã quá hạn và đã trích lập dự phòng triệu đồng,Tổng cộng triệu đồng,numeric__Chưa quá hạn và chưa bị giảm giá triệu đồng,numeric__Đã quá hạn và chưa bị giảm giá triệu đồng,numeric__Đã quá hạn và đã trích lập dự phòng triệu đồng,numeric__Tổng cộng triệu đồng
Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,9.152.035,-,-,9.152.035,9152035.0,,,9152035.0
- Tiến gửi tại TCTD khác,- Tiến gửi tại TCTD khác,- Tiến gửi tại TCTD khác,8.484.658,-,-,8.484.658,8484658.0,,,8484658.0
- Cho vay các TCTD khác,- Cho vay các TCTD khác,- Cho vay các TCTD khác,667.377,-,-,667.377,667377.0,,,667377.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,57.406.154,902.427,1.871.002,60.179.583,57406154.0,902427.0,1871002.0,60179583.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,27.302.761,150.000,100.000,27.552.761,27302761.0,150000.0,100000.0,27552761.0
- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,24.637.886,150.000,100.000,24.887.886,24637886.0,150000.0,100000.0,24887886.0
- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,2.664.875,-,-,2.664.875,2664875.0,,,2664875.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,4.288.747,4.100,-,4.292.847,4288747.0,4100.0,,4292847.0
Tổng cộng,Tổng cộng,Tổng cộng,98.149.697,1.056.527,1.971.002,101.177.226,98149697.0,1056527.0,1971002.0,101177226.0
