row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,,
Số dư đầu năm,Vốn đầu tư đã góp của chủ sở hữu > Số dư đầu năm,Số dư đầu năm,21.091.724.950.000,14.172.245.470.000,21091724950000.0,14172245470000.0
Phát hành thêm cổ phiếu ưu đãi,Vốn đầu tư đã góp của chủ sở hữu > Phát hành thêm cổ phiếu ưu đãi,Phát hành thêm cổ phiếu ưu đãi,419.200.000.000,6.919.479.480.000,419200000000.0,6919479480000.0
Hủy bờ cổ phiếu ưu đãi,Vốn đầu tư đã góp của chủ sở hữu > Hủy bờ cổ phiếu ưu đãi,Hủy bờ cổ phiếu ưu đãi,(2.500.137.620.000),-,-2500137620000.0,
Số dư cuối năm,Vốn đầu tư đã góp của chủ sở hữu > Số dư cuối năm,Số dư cuối năm,19.010.787.330.000,21.091.724.950.000,19010787330000.0,21091724950000.0
Cổ tức đã chia,Vốn đầu tư đã góp của chủ sở hữu > Cổ tức đã chia,Cổ tức đã chia,(1.261.554.061.644),(1.079.197.079.133),-1261554061644.0,-1079197079133.0
