row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,139.575.459.072,1.493.992.332.058,139575459072.0,1493992332058.0
Giá vốn cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,Giá vốn cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,Giá vốn cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,152.942.197.618,139.019.650.626,152942197618.0,139019650626.0
Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,243.417.676.014,208.129.333.935,243417676014.0,208129333935.0
Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,27.171.101.512,29.272.092.733,27171101512.0,29272092733.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,563.106.434.216,1.870.413.409.352,563106434216.0,1870413409352.0
