row_label_raw,row_label_full,STT,Tên đơn vị,Số cuối năm > Số lượng cổ phiếu,Số cuối năm > Giá trị ghi sổ,Số cuối năm > Giá trị hợp lý,Số cuối năm > Tỷ lệ sở hữu (%),Số đầu năm > Số lượng cổ phiếu,Số đầu năm > Giá trị ghi sổ,Số đầu năm > Giá trị hợp lý,Số đầu năm > Tỷ lệ sở hữu (%),numeric__Tên đơn vị,numeric__Số cuối năm > Số lượng cổ phiếu,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Tỷ lệ sở hữu (%),numeric__Số đầu năm > Số lượng cổ phiếu,numeric__Số đầu năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Tỷ lệ sở hữu (%)
1,1,1,Công ty Vincom Retail Miền Bắc (ii),(*),5.858.780.000.000,(**),"100,00",(*),3.358.780.000.000,(**),"100,00",,,5858780000000.0,,100.0,,3358780000000.0,,100.0
2,2,2,Công ty Vincom Retail Miền Nam (ii),(*),5.779.000.000.000,(**),"100,00",(*),779.000.000.000,(**),"100,00",,,5779000000000.0,,100.0,,779000000000.0,,100.0
3,3,3,Công ty Suối Hoa,34.240.000,562.008.928.000,(**),"97,83",34.240.000,562.008.928.000,(**),"97,83",,34240000.0,562008928000.0,,97.83,34240000.0,562008928000.0,,97.83
4,4,4,Công ty An Phong (i),,-,,-,12.347.000,1.846.424.894.000,(**),"97,99",,,,,,12347000.0,1846424894000.0,,97.99
,,,TỔNG CỘNG,,12.199.788.928.000,,,,6.546.213.822.000,,,,,12199788928000.0,,,,6546213822000.0,,
