row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,152.783.129.724,26.023.640.284,152783129724.0,26023640284.0
Điều chỉnh thuế TNDN trong những năm trước,Điều chỉnh thuế TNDN trong những năm trước,Điều chỉnh thuế TNDN trong những năm trước,-,8.226.930.098,,8226930098.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,152.783.129.724,34.250.570.382,152783129724.0,34250570382.0
