row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,89.444.237.641,21.675.080.213,89444237641.0,21675080213.0
Chi phí hoa hồng môi giới phải trả,Chi phí hoa hồng môi giới phải trả,Chi phí hoa hồng môi giới phải trả,20.307.751.026,4.798.522.394,20307751026.0,4798522394.0
Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,-,85.834.745.330,,85834745330.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,30.429.928.155,12.257.272.638,30429928155.0,12257272638.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,140.181.916.822,124.565.620.575,140181916822.0,124565620575.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho các bên khác,Trong đó: > Phải trả cho các bên khác,Phải trả cho các bên khác,140.072.581.222,107.516.734.632,140072581222.0,107516734632.0
Phải trả khác cho các bên liên quan(Thuyết minh số 30),Trong đó: > Phải trả khác cho các bên liên quan(Thuyết minh số 30),Phải trả khác cho các bên liên quan(Thuyết minh số 30),109.335.600,17.048.885.943,109335600.0,17048885943.0
