row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số cuối năm
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,829.108.508,38.840.310.875,(39.549.933.830),119.485.553,829108508.0,38840310875.0,-39549933830.0,119485553.0
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,149.915.597.833,(117.703.612.166),32.211.985.667,,149915597833.0,-117703612166.0,32211985667.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.263.755.277,19.834.986.772,(19.616.157.857),1.482.584.192,1263755277.0,19834986772.0,-19616157857.0,1482584192.0
Tiền thuê đất và tiền sử dụng đất,Phải nộp > Tiền thuê đất và tiền sử dụng đất,Tiền thuê đất và tiền sử dụng đất,32.975.229.767,104.850.644.667,(137.825.874.434),-,32975229767.0,104850644667.0,-137825874434.0,
Thuế khác,Phải nộp > Thuế khác,Thuế khác,-,28.618.068.681,(3.106.889.248),25.511.179.433,,28618068681.0,-3106889248.0,25511179433.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,35.068.093.552,342.059.608.828,(317.802.467.535),59.325.234.845,35068093552.0,342059608828.0,-317802467535.0,59325234845.0
