row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
31,31,31,Tiền thu từ phát hành cổ phiếu,,-,5.126.174.044.980,,,,5126174044980.0
32,32,32,Mua lại cổ phiếu của doanh nghiệp đã phát hành,,(250.013.762),-,,,-250013762.0,
33,33,33,Tiền thu từ đi vay và nợ trái phiếu,,2.995.603.333.333,213.170.400.000,,,2995603333333.0,213170400000.0
34,34,34,Tiền trả nợ gốc vay và nợ trái phiếu,,(1.063.170.400.000),(4.619.941.666.667),,,-1063170400000.0,-4619941666667.0
36,36,36,Cổ tức đã trả,,(1.261.554.061.644),(803.701.500.000),,,-1261554061644.0,-803701500000.0
40,40,40,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động tài chính,,670.628.857.927,(84.298.721.687),,,670628857927.0,-84298721687.0
50,50,50,Lưu chuyển tiền và tương đương tiền thuần trong năm,,(450.476.516.615),1.030.938.310.367,,,-450476516615.0,1030938310367.0
60,60,60,Tiền và tương đương tiền đầu năm,,1.210.553.997.781,179.615.687.413,,,1210553997781.0,179615687413.0
70,70,70,Tiền và tương đương tiền cuối năm,4,760.077.481.166,1.210.553.997.781,,4.0,760077481166.0,1210553997781.0
