row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Người mua trả tiền trước theo các hợp đồng chuyển nhượng bất động sản,Người mua trả tiền trước theo các hợp đồng chuyển nhượng bất động sản,Người mua trả tiền trước theo các hợp đồng chuyển nhượng bất động sản,286.634.067.742,127.960.777.062,286634067742.0,127960777062.0
Người mua trả trước khác,Người mua trả trước khác,Người mua trả trước khác,19.690.923.788,9.053.876.399,19690923788.0,9053876399.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,306.324.991.530,137.014.653.461,306324991530.0,137014653461.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trả trước từ các bên khác,Trong đó: > Trả trước từ các bên khác,Trả trước từ các bên khác,288.936.713.881,137.014.653.461,288936713881.0,137014653461.0
Trả trước từ bên liên quan (Thuyết minh số 30),Trong đó: > Trả trước từ bên liên quan (Thuyết minh số 30),Trả trước từ bên liên quan (Thuyết minh số 30),17.388.277.649,-,17388277649.0,
