row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Trái phiếu doanh nghiệp dài hạn đến hạn trả (i),Trái phiếu doanh nghiệp dài hạn đến hạn trả (i),Trái phiếu doanh nghiệp dài hạn đến hạn trả (i),-,-,2.797.608.333.330,-,2.797.608.333.330,2.797.608.333.330,,,2797608333330.0,,2797608333330.0,2797608333330.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,-,-,2.797.608.333.330,-,2.797.608.333.330,2.797.608.333.330,,,2797608333330.0,,2797608333330.0,2797608333330.0
