row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí xây dựng và phát triển bất động sản,Chi phí xây dựng và phát triển bất động sản,Chi phí xây dựng và phát triển bất động sản,192.833.580.027,418.605.242.451,192833580027.0,418605242451.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,114.017.558.167,108.612.905.627,114017558167.0,108612905627.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,101.958.704.454,67.624.612.294,101958704454.0,67624612294.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,247.876.809.971,376.664.317.679,247876809971.0,376664317679.0
Chi phí khác (không gồm chi phí tài chính),Chi phí khác (không gồm chi phí tài chính),Chi phí khác (không gồm chi phí tài chính),10.131.763.687,27.336.800.151,10131763687.0,27336800151.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,666.818.416.306,998.843.878.202,666818416306.0,998843878202.0
