row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,10.053.540.030.968,12.048.106.282.844,,,10053540030968.0,12048106282844.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,760.077.481.166,1.210.553.997.781,,4.0,760077481166.0,1210553997781.0
111,111,111,1. Tiền,,690.077.481.166,209.553.997.781,,,690077481166.0,209553997781.0
112,112,112,2. Các khoản tương đương tiền,,70.000.000.000,1.001.000.000.000,,,70000000000.0,1001000000000.0
120,120,120,II. Các khoản đầu tư ngắn hạn,,45.668.494.949,-,,,45668494949.0,
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,45.668.494.949,-,,5.0,45668494949.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,3.639.508.346.765,10.450.924.853.126,,,3639508346765.0,10450924853126.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,165.324.148.382,519.782.587.432,,6.0,165324148382.0,519782587432.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,15.816.142.405,3.968.999.365,,,15816142405.0,3968999365.0
135,135,135,3. Phải thu về cho vay ngắn hạn,30,2.865.900.000.000,7.632.456.639.615,,30.0,2865900000000.0,7632456639615.0
136,136,136,4. Phải thu ngắn hạn khác,7,614.468.055.978,2.316.716.626.714,,7.0,614468055978.0,2316716626714.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,7,(22.000.000.000),(22.000.000.000),,7.0,-22000000000.0,-22000000000.0
140,140,140,IV. Hàng tồn kho,9,371.619.052.064,318.360.931.109,,9.0,371619052064.0,318360931109.0
141,141,141,1. Hàng tồn kho,,371.619.052.064,318.360.931.109,,,371619052064.0,318360931109.0
150,150,150,V. Tài sản ngắn hạn khác,,5.236.666.656.024,68.266.500.828,,,5236666656024.0,68266500828.0
151,151,151,1. Chi phí trả trước ngắn hạn,10,45.951.790.832,51.105.929.655,,10.0,45951790832.0,51105929655.0
152,152,152,2. Thuế GTGT được khấu trừ,,17.714.865.192,12.691.935.301,,,17714865192.0,12691935301.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,-,4.468.635.872,,,,4468635872.0
155,155,155,4. Tài sản ngắn hạn khác,11,5.173.000.000.000,-,,11.0,5173000000000.0,
