row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,59.325.234.845,35.068.093.552,59325234845.0,35068093552.0
Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,Lãi trái phiếu và lãi vay phải trả,89.444.237.641,21.675.080.213,89444237641.0,21675080213.0
Vay và nợ ngắn hạn,Vay và nợ ngắn hạn,Vay và nợ ngắn hạn,2.797.608.333.330,-,2797608333330.0,
Vay và nợ dài hạn,Vay và nợ dài hạn,Vay và nợ dài hạn,2.996.336.111.150,4.311.795.399.998,2996336111150.0,4311795399998.0
"Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việc chào bán cổ phần","Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việc chào bán cổ phần","Chi phí tư vấn, môi giới và bảo lãnh liên quan đến việc chào bán cổ phần",261.545.549.247,-,261545549247.0,
Tiền quản lý tập trung phải trả các công ty con,Tiền quản lý tập trung phải trả các công ty con,Tiền quản lý tập trung phải trả các công ty con,60.449.618.722,120.850.481.619,60449618722.0,120850481619.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,6.264.709.084.935,4.489.389.055.382,6264709084935.0,4489389055382.0
