row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,,,,,
Công ty Cổ phần Đại Dương,Công ty Cổ phần Đại Dương,Công ty Cổ phần Đại Dương,,,,,,,,
Thăng Long,Công ty Cổ phần Đại Dương > Thăng Long,Thăng Long,-,-,79.677.103.485,79.677.103.485,,,79677103485.0,79677103485.0
Công ty Cổ phần BSC Việt Nam,Công ty Cổ phần Đại Dương > Công ty Cổ phần BSC Việt Nam,Công ty Cổ phần BSC Việt Nam,24.501.238.357,2.501.238.357,24.501.238.357,2.501.238.357,24501238357.0,2501238357.0,24501238357.0,2501238357.0
TỔNG CỘNG,Công ty Cổ phần Đại Dương > TỔNG CỘNG,TỔNG CỘNG,24.501.238.357,2.501.238.357,104.178.341.842,82.178.341.842,24501238357.0,2501238357.0,104178341842.0,82178341842.0
