row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.995.102.304.171,5.091.647.363.656,,,6995102304171.0,5091647363656.0
310,310,310,I. Nợ ngắn hạn,,3.963.181.483.315,736.153.108.083,,,3963181483315.0,736153108083.0
311,311,311,1. Phải trả người bán ngắn hạn,17.1,179.781.305.727,170.738.721.444,,171.0,179781305727.0,170738721444.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17.2,306.324.991.530,137.014.653.461,,172.0,306324991530.0,137014653461.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,59.325.234.845,35.068.093.552,,18.0,59325234845.0,35068093552.0
314,314,314,4. Phải trả người lao động,,4.468.980.765,7.032.143.912,,,4468980765.0,7032143912.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,140.181.916.822,124.565.620.575,,19.0,140181916822.0,124565620575.0
319,319,319,6. Phải trả ngắn hạn khác,20,468.027.003.851,259.195.423.896,,20.0,468027003851.0,259195423896.0
320,320,320,7. Vay và nợ ngắn hạn,21.1,2.797.608.333.330,-,,211.0,2797608333330.0,
321,321,321,8. Dự phòng phải trả ngắn hạn,,7.463.716.445,2.538.451.243,,,7463716445.0,2538451243.0
330,330,330,II. Nợ dài hạn,,3.031.920.820.856,4.355.494.255.573,,,3031920820856.0,4355494255573.0
337,337,337,1. Phải trả dài hạn khác,20,35.584.709.706,43.698.855.575,,20.0,35584709706.0,43698855575.0
338,338,338,2. Vay và nợ dài hạn,21.2,2.996.336.111.150,4.311.795.399.998,,212.0,2996336111150.0,4311795399998.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,23.075.156.457.586,22.177.701.006.974,,,23075156457586.0,22177701006974.0
410,410,410,I. Vốn chủ sở hữu,22,23.075.156.457.586,22.177.701.006.974,,22.0,23075156457586.0,22177701006974.0
411,411,411,1. Vốn cổ phần đã phát hành,,19.010.787.330.000,21.091.724.950.000,,,19010787330000.0,21091724950000.0
411a,411a,411a,- Cổ phần phổ thông có quyền biểu quyết,,19.010.787.330.000,15.166.399.400.000,,,19010787330000.0,15166399400000.0
411b,411b,411b,- Cổ phần ưu đãi,,-,5.925.325.550.000,,,,5925325550000.0
412,412,412,2. Thắng dư vốn cổ phần,,4.324.379.868.907,1.788.492.262.669,,,4324379868907.0,1788492262669.0
421,421,421,3. Lỗ lũy kế,,(260.010.741.321),(702.516.205.695),,,-260010741321.0,-702516205695.0
421a,421a,421a,- Lỗ sau thuế lũy kế đến cuối năm trước,,(702.516.205.695),(736.618.573.062),,,-702516205695.0,-736618573062.0
421b,421b,421b,- Lợi nhuận sau thuế năm nay,,442.505.464.374,34.102.367.367,,,442505464374.0,34102367367.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,30.070.258.761.757,27.269.348.370.630,,,30070258761757.0,27269348370630.0
