row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,20.016.718.730.789,15.221.242.087.786,,,20016718730789.0,15221242087786.0
210,210,210,I. Các khoản phải thu dài hạn,,2.992.896.554.504,2.614.160.519.896,,,2992896554504.0,2614160519896.0
215,215,215,1. Phải thu về cho vay dài hạn,30,2.992.293.034.608,2.613.600.000.000,,30.0,2992293034608.0,2613600000000.0
216,216,216,2. Phải thu dài hạn khác,,603.519.896,560.519.896,,,603519896.0,560519896.0
220,220,220,II. Tài sản cố định,,31.672.450.398,33.705.703.569,,,31672450398.0,33705703569.0
221,221,221,1. Tài sản cố định hữu hình,,856.660.498,1.175.879.136,,,856660498.0,1175879136.0
222,222,222,Nguyên giá,,1.566.707.541,1.460.380.157,,,1566707541.0,1460380157.0
223,223,223,Giá trị khấu hao lũy kế,,(710.047.043),(284.501.021),,,-710047043.0,-284501021.0
227,227,227,2. Tài sản cố định vô hình,12,30.815.789.900,32.529.824.433,,12.0,30815789900.0,32529824433.0
228,228,228,Nguyên giá,,40.988.199.187,37.100.438.404,,,40988199187.0,37100438404.0
229,229,229,Giá trị hao mòn lũy kế,,(10.172.409.287),(4.570.613.971),,,-10172409287.0,-4570613971.0
230,230,230,III. Bất động sản đầu tư,13,2.658.643.399.049,2.320.367.857.929,,13.0,2658643399049.0,2320367857929.0
231,231,231,1. Nguyên giá,,2.827.323.203.720,2.393.116.299.484,,,2827323203720.0,2393116299484.0
232,232,232,2. Giá trị khấu hao lũy kế,,(168.679.804.671),(72.748.441.555),,,-168679804671.0,-72748441555.0
240,240,240,IV. Tài sản dở dang dài hạn,15,89.164.183.334,373.334.273.338,,15.0,89164183334.0,373334273338.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,89.164.183.334,373.334.273.338,,,89164183334.0,373334273338.0
250,250,250,V. Đầu tư tài chính dài hạn,16,13.899.788.928.000,9.857.602.710.887,,16.0,13899788928000.0,9857602710887.0
251,251,251,1. Đầu tư vào công ty con,16.1,12.199.788.928.000,6.546.213.822.000,,161.0,12199788928000.0,6546213822000.0
252,252,252,2. Đầu tư vào công ty liên kết,16.2,-,3.311.388.888.887,,162.0,,3311388888887.0
255,255,255,3. Đầu tư nằm giữ đến ngày đáo hạn,16,1.700.000.000.000,-,,16.0,1700000000000.0,
260,260,260,VI. Tài sản dài hạn khác,,344.553.215.504,22.071.022.167,,,344553215504.0,22071022167.0
261,261,261,1. Chi phí trả trước dài hạn,10,17.553.215.504,22.071.022.167,,10.0,17553215504.0,22071022167.0
268,268,268,2. Tài sản dài hạn khác,11,327.000.000.000,-,,11.0,327000000000.0,
270,270,270,TỔNG CỘNG TÀI SẢN,,30.070.258.761.757,27.269.348.370.630,,,30070258761757.0,27269348370630.0
