row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
Doanh thu hợp đồng xây dựng (i),Doanh thu hợp đồng xây dựng (i),Doanh thu hợp đồng xây dựng (i),7.164.013.190.836,13.790.538.506.741,7164013190836.0,13790538506741.0
Doanh thu cho thuê máy móc thiết bị,Doanh thu cho thuê máy móc thiết bị,Doanh thu cho thuê máy móc thiết bị,109.048.890.379,273.938.662.845,109048890379.0,273938662845.0
,,,7.273.062.081.215,14.064.477.169.586,7273062081215.0,14064477169586.0
Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 39),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 39),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 39),115.113.275.178,309.714.089.528,115113275178.0,309714089528.0
(i) Doanh thu hợp đồng xây dựng,(i) Doanh thu hợp đồng xây dựng,(i) Doanh thu hợp đồng xây dựng,(i) Doanh thu hợp đồng xây dựng,(i) Doanh thu hợp đồng xây dựng,,
,,,Năm 2023,Năm 2022,,
,,,VND,VND,,
"Doanh thu của hợp đồng xây dựng được ghi nhận trong năm, trong đó:","(i) Doanh thu hợp đồng xây dựng > Doanh thu của hợp đồng xây dựng được ghi nhận trong năm, trong đó:","Doanh thu của hợp đồng xây dựng được ghi nhận trong năm, trong đó:",7.164.013.190.836,13.790.538.506.741,7164013190836.0,13790538506741.0
- Doanh thu trong năm của hợp đồng xây dựng đang còn thực hiện tại ngày cuối năm,(i) Doanh thu hợp đồng xây dựng > - Doanh thu trong năm của hợp đồng xây dựng đang còn thực hiện tại ngày cuối năm,- Doanh thu trong năm của hợp đồng xây dựng đang còn thực hiện tại ngày cuối năm,5.967.947.224.200,9.243.857.275.943,5967947224200.0,9243857275943.0
- Doanh thu trong năm của hợp đồng xây dựng đã hoàn thành,(i) Doanh thu hợp đồng xây dựng > - Doanh thu trong năm của hợp đồng xây dựng đã hoàn thành,- Doanh thu trong năm của hợp đồng xây dựng đã hoàn thành,1.196.065.966.636,4.546.681.230.798,1196065966636.0,4546681230798.0
Tổng doanh thu lũy kế của hợp đồng xây dựng đang thực hiện được ghi nhận đến ngày kết thúc năm tài chính,(i) Doanh thu hợp đồng xây dựng > Tổng doanh thu lũy kế của hợp đồng xây dựng đang thực hiện được ghi nhận đến ngày kết thúc năm tài chính,Tổng doanh thu lũy kế của hợp đồng xây dựng đang thực hiện được ghi nhận đến ngày kết thúc năm tài chính,11.859.457.372.081,13.370.002.234.569,11859457372081.0,13370002234569.0
