row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Báo cáo cửa Ban Tổng Giám đốc và phê duyệt của Hội đồng quản trị,Báo cáo cửa Ban Tổng Giám đốc và phê duyệt của Hội đồng quản trị,Báo cáo cửa Ban Tổng Giám đốc và phê duyệt của Hội đồng quản trị,02 - 03,
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,04 - 06,
Báo cáo tài chính riêng đã được kiểm toán,Báo cáo tài chính riêng đã được kiểm toán,Báo cáo tài chính riêng đã được kiểm toán,07 - 59,
Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,07 - 08,
Báo cáo kết quả hoạt động kinh doanh riêng,Bảng cân đối kế toán riêng > Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,09,9.0
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,10 - 11,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,12 - 59,
Phụ lục 1: Danh sách chi tiết các khoản nợ phải trả người bán ngắn hạn của Công ty,Phụ lục 1: Danh sách chi tiết các khoản nợ phải trả người bán ngắn hạn của Công ty,Phụ lục 1: Danh sách chi tiết các khoản nợ phải trả người bán ngắn hạn của Công ty,60 - 65,
