row_label_raw,row_label_full,Năm 2023,Năm 2022,numeric__Năm 2022
VND,VND,VND,VND,
1.748.772.392.139,VND > 1.748.772.392.139,1.748.772.392.139,334.762.945.647,334762945647.0
691.806.171.441,VND > 691.806.171.441,691.806.171.441,1.532.822.629.122,1532822629122.0
(266.962.839.787),VND > (266.962.839.787),(266.962.839.787),(118.813.182.630),-118813182630.0
2.173.615.723.793,VND > 2.173.615.723.793,2.173.615.723.793,1.748.772.392.139,1748772392139.0
