row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022(đã điều chỉnh),numeric__Năm 2023,numeric__Năm 2022(đã điều chỉnh)
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,540.249.396.617,496.290.701.336,540249396617.0,496290701336.0
Lỗ chênh lệch tỷ giả do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giả do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giả do đánh giá lại số dư cuối năm,178.820.460,-,178820460.0,
Dự phòng tổn thất đầu tư tài chính,Dự phòng tổn thất đầu tư tài chính,Dự phòng tổn thất đầu tư tài chính,49.662.810.457,211.973.966.064,49662810457.0,211973966064.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,191.136.516,,191136516.0
,,,590.091.027.534,708.455.803.916,590091027534.0,708455803916.0
Trong đó: Chi phí tài chính mua từ các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 39),Trong đó: Chi phí tài chính mua từ các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 39),Trong đó: Chi phí tài chính mua từ các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 39),995.653.823,-,995653823.0,
