row_label_raw,row_label_full,STT,TÊN NHÀ CUNG CÁP,TẠI 31/12/2023,numeric__TÊN NHÀ CUNG CÁP,numeric__TẠI 31/12/2023
181,181,181,CÔNG TY TNHH MTV TM CHẦU GIA PHẮT,3.200.440.496,,3200440496.0
182,182,182,CHI NHÀNH CÔNG TY CỔ PHẦN SẢN XUẤT-THƯƠNG MAI VÀ XÃY DỰNG VIỆT HẦN TẠI TP.HCM,3.184.820.926,,3184820926.0
183,183,183,CÔNG TY CP PHẮT TRIỂN CÔNG NGHỆ HẢO CẮT,3.182.527.868,,3182527868.0
184,184,184,CÔNG TY TNHH DV TM - XÃY DỰNGHỒ SAO,3.124.586.973,,3124586973.0
185,185,185,CÔNG TY TNHH ĐT&TM DV GIA HƯNG,3.121.828.947,,3121828947.0
186,186,186,CTY TNHH ĐT SX VÀ DV TM NEWTECH,2.927.564.730,,2927564730.0
187,187,187,CÔNG TY TNHH THƯƠNG MAI ĐỊCH VỤ KỸ THUẤT XÃY DỰNG AN PHẮT,2.924.049.165,,2924049165.0
188,188,188,CÔNG TY CP XI MĂNG CÔNG NGHỆ NAM VIỆT,2.914.967.060,,2914967060.0
189,189,189,CÔNG TY CỔ PHẦN ĐẦU TƯ MTN VIỆT NAM,2.885.999.879,,2885999879.0
190,190,190,CTY CP TM &DV CƯỜNG QUỐC,2.873.657.339,,2873657339.0
191,191,191,CÔNG TY TNHH XD VÀ ĐTTM HỢP THÀNH,2.840.895.315,,2840895315.0
192,192,192,CTY TNHH 1 TV TMDV PHỨC LÂM,2.836.888.201,,2836888201.0
193,193,193,CÔNG TY CỔ PHẦN QUẢNG CẢO S.C.A,2.797.351.274,,2797351274.0
194,194,194,CÔNG TY TNHH TM VÀ DV PHÚ HƯNG THÌNH,2.733.026.191,,2733026191.0
195,195,195,CÔNG TY HOÀNG ANH (TNHH),2.725.411.100,,2725411100.0
196,196,196,CÔNG TY TNHH MỘT THÀNH VIÊN XÃY DỰNG THƯƠNG MAI ĐỊCH VỤ HOÀNG LAI,2.680.440.442,,2680440442.0
197,197,197,CÔNG TY CP XÃY DỰNG VÀ THIỆT BỊ QUANG MINH,2.677.828.748,,2677828748.0
198,198,198,CÔNG TY TNHH MTV DỊCH VỤ HÀNH LONG,2.670.486.000,,2670486000.0
199,199,199,CÔNG TY CỔ PHẦN THƯƠNG MAI THABI HƯNG,2.669.527.249,,2669527249.0
200,200,200,CÔNG TY TNHH DỊCH VỤ BẢO VỆ TÂN AN VIỆT,2.629.484.236,,2629484236.0
201,201,201,CÔNG TY CP LIÊN SON THẢNG LONG,2.566.225.671,,2566225671.0
202,202,202,CÔNG TY CỔ PHẦN XÃY DỰNG THABI MINH,2.529.521.144,,2529521144.0
203,203,203,CÔNG TY TNHH XÃY DỰNG VÀ THƯƠNG MAI THẾ MÀNH,2.519.827.206,,2519827206.0
204,204,204,CÔNG TY TNHH SX-TM-DV CƠ KHÍ ABM,2.508.660.000,,2508660000.0
205,205,205,CÔNG TY CP ĐẦU TƯ BÌNH KHANG,2.497.067.969,,2497067969.0
206,206,206,CÔNG TY TNHH TM SẮT THÉP THÀNH ĐẠT,2.496.085.565,,2496085565.0
207,207,207,CÔNG TY CP VLXD VÀ TRANG TRІ NỘI THẮT TP.HCM,2.442.900.356,,2442900356.0
208,208,208,CÔNG TY TNHH ĐẶC TİN,2.419.215.480,,2419215480.0
209,209,209,CÔNG TY TNHH GREEN FUTURE,2.413.794.199,,2413794199.0
210,210,210,CÔNG TY TNHH GPS VIỆT NAM,2.336.143.650,,2336143650.0
211,211,211,CÔNG TY TNHH TM DV PHỤ GIA VÀ BỀ TỔNG QUANG MINH,2.333.661.704,,2333661704.0
212,212,212,CÔNG TY TNHH MỘT THÀNH VIÊN NHÔM KÌNH ĐỨC QUANG,2.330.039.313,,2330039313.0
213,213,213,CTY TNHH XD TM NPP,2.308.540.515,,2308540515.0
214,214,214,CTY CP CƠ ĐIÊN LẠNH BKRE BẮCH KHOA,2.295.123.907,,2295123907.0
215,215,215,CÔNG TY CỔ PHẦN THƯƠNG MAI VIỆT MỸ ANH,2.287.005.881,,2287005881.0
216,216,216,CÔNG TY CP WOODSLAND TUYÊN QUANG,2.284.112.000,,2284112000.0
217,217,217,CÔNG TY CP SX & KD VLXD ÁNH DƯƠNG,2.269.737.750,,2269737750.0
218,218,218,CÔNG TY CỔ PHẦN ĐẦU TƯ XÃY LẮP VÀ THƯƠNG MAI NGỌC LINH,2.266.640.325,,2266640325.0
219,219,219,CÔNG TY CP XD VÀ THIỆT BỊ HÙNG PHẮT,2.177.604.980,,2177604980.0
220,220,220,CÔNG TY TNHH ĐẦU TƯ VÀ THƯƠNG MAI GIA VINH,2.079.215.546,,2079215546.0
221,221,221,CÔNG TY TNHH DUNG NGUYÊN NGỌC,2.075.733.088,,2075733088.0
222,222,222,CÔNG TY CỔ PHẦN TƯ ĐONG HÓA VÀ XÃY LẮP ĐIỆN SNT,1.941.302.129,,1941302129.0
223,223,223,CÔNG TY TNHH THIỆT KẾ VÀ XÃY DỰNG CỔNG TRÌNH KCC,1.919.926.742,,1919926742.0
224,224,224,CÔNG TY TNHH HHG HOLDINGS,1.831.476.911,,1831476911.0
225,225,225,CTY CỔ PHẦN ĐẦU TƯ XÃY LẮP ĐIỆN MINH NAM,1.812.559.665,,1812559665.0
