row_label_raw,row_label_full,col_0,col_1,31/12/2023,01/01/2023,numeric__col_1,numeric__31/12/2023,numeric__01/01/2023
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Chi phí trả trước về thuê văn phòng,1.264.441.203,2.240.618.917,,1264441203.0,2240618917.0
a),a) > a),a),Công cụ dụng cụ xuất dùng,3.473.199.804,46.377.802.775,,3473199804.0,46377802775.0
a),a) > a),a),Phí bảo lãnh ngân hàng,,1.473.547.440,,,1473547440.0
a),a) > a),a),Phần mềm,379.018.628,1.614.031.422,,379018628.0,1614031422.0
a),a) > a),a),Chi phí trả trước ngân hạn khác,9.345.721.878,38.057.419.001,,9345721878.0,38057419001.0
,,,,14.462.381.513,89.763.419.555,,14462381513.0,89763419555.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),Công cụ dụng cụ xuất dùng,19.436.327.243,67.583.718.554,,19436327243.0,67583718554.0
b),b) > b),b),Tiền thuê đất (i),52.095.358.496,53.340.513.172,,52095358496.0,53340513172.0
b),b) > b),b),Phí bảo lãnh ngân hàng,9.662.770.079,20.999.572.312,,9662770079.0,20999572312.0
b),b) > b),b),Chi phí mua bảo hiểm,1.842.593.468,3.499.162.682,,1842593468.0,3499162682.0
b),b) > b),b),Phí cải tạo và sửa chữa,749.541.086,2.993.492.042,,749541086.0,2993492042.0
b),b) > b),b),Chi phí trả trước dài hạn khác,1.045.185.325,3.190.968.233,,1045185325.0,3190968233.0
,,,,84.831.775.697,151.607.426.995,,84831775697.0,151607426995.0
