row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2023 > VND > (174.437.580.724) > 455.970.508.721,Năm 2022 (đã điều chỉnh) > VND > (157.566.441.612) > 613.533.329.381,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2023 > VND > (174.437.580.724) > 455.970.508.721,numeric__Năm 2022 (đã điều chỉnh) > VND > (157.566.441.612) > 613.533.329.381
61,61,61,Ảnh hưởng của thay đổi tỷ giả hối đoái quy đổi ngoại tệ,,2.567.975,3.620.952,,,2567975.0,3620952.0
70,70,70,Tiền và tương đương tiền cuối năm,3,281.535.495.972,455.970.508.721,,3.0,281535495972.0,455970508721.0
