row_label_raw,row_label_full,col_0,31/12/2023,Tỷ lệ,01/01/2023,Tỷ lệ_1,numeric__31/12/2023,numeric__Tỷ lệ,numeric__01/01/2023,numeric__Tỷ lệ_1
,,,VND,,VND,,,,,
Ông Lê Việt Hải,Ông Lê Việt Hải,Ông Lê Việt Hải,469.876.990.000,"17,14%",469.876.990.000,"17,14%",469876990000.0,0.1714,469876990000.0,0.1714
"Hyundai Elevator Co., Ltd","Hyundai Elevator Co., Ltd","Hyundai Elevator Co., Ltd",280.607.500.000,"10,24%",280.607.500.000,"10,24%",280607500000.0,0.1024,280607500000.0,0.1024
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,1.990.848.210.000,"72,62%",1.990.848.210.000,"72,62%",1990848210000.0,0.7262000000000001,1990848210000.0,0.7262000000000001
,,,2.741.332.700.000,100%,2.741.332.700.000,100%,2741332700000.0,1.0,2741332700000.0,1.0
