row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022(dã điều chỉnh),numeric__Năm 2023,numeric__Năm 2022(dã điều chỉnh)
,,,VND,VND,,
"Tổng lợi nhuận kế toán trước thuế TNDNCác khoản điều chỉnh tăng- Chi phí dự phòng phải thu khó đồi- Chi phí lãi vay vượt ngưỡng- Chi phí dự phòng giảm giá hàng tồn kho- Chi phí khấu hao xe ô tôCác khoản điều chỉnh giảm- Cổ tức, lợi nhuận được chia- Dự phòng trợ cấp thời việc đã chiThu nhập chịu thuế TNDN","Tổng lợi nhuận kế toán trước thuế TNDNCác khoản điều chỉnh tăng- Chi phí dự phòng phải thu khó đồi- Chi phí lãi vay vượt ngưỡng- Chi phí dự phòng giảm giá hàng tồn kho- Chi phí khấu hao xe ô tôCác khoản điều chỉnh giảm- Cổ tức, lợi nhuận được chia- Dự phòng trợ cấp thời việc đã chiThu nhập chịu thuế TNDN","Tổng lợi nhuận kế toán trước thuế TNDNCác khoản điều chỉnh tăng- Chi phí dự phòng phải thu khó đồi- Chi phí lãi vay vượt ngưỡng- Chi phí dự phòng giảm giá hàng tồn kho- Chi phí khấu hao xe ô tôCác khoản điều chỉnh giảm- Cổ tức, lợi nhuận được chia- Dự phòng trợ cấp thời việc đã chiThu nhập chịu thuế TNDN",(948.316.575.287)633.849.638.01294.933.500.167537.208.717.2391.434.734.336272.686.270(49.603.042.871)(45.248.859.371)(4.354.183.500)(364.069.980.146),(2.061.240.851.344)714.922.592.745306.758.220.279379.634.027.31428.257.658.882272.686.270(2.991.401.668)(2.117.625.000)(873.776.668)(1.349.309.660.267),,
Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,-,,
Thuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm,Thuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm,Thuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm,-,33.991.773.753(33.991.773.753),,
Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,-,-,,
