row_label_raw,row_label_full,Họ tên,Chức vụ,Năm 2025,Năm 2024,numeric__Chức vụ,numeric__Năm 2025,numeric__Năm 2024
Tổng Thù lao Hội đồng quản trị,Tổng Thù lao Hội đồng quản trị,Tổng Thù lao Hội đồng quản trị,Tổng Thù lao Hội đồng quản trị,960.000.000,874.615.000,,960000000.0,874615000.0
Lê Văn Thành,Lê Văn Thành,Lê Văn Thành,Chủ tịch,360.000.000,360.000.000,,360000000.0,360000000.0
Nguyễn Văn Hung,Nguyễn Văn Hung,Nguyễn Văn Hung,Phó chủ tịch,300.000.000,214.615.000,,300000000.0,214615000.0
