row_label_raw,row_label_full,Ngoại tệ các loại,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Dollar Mỹ (USD),- Dollar Mỹ (USD),- Dollar Mỹ (USD),"2.631.191,47","2.724.644,67",2631191.47,2724644.67
- Euro (EUR),- Euro (EUR),- Euro (EUR),"2.881,56","4.682,07",2881.56,4682.07
- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),- Đô la Hồng Kông (HKD),"14.860,00","14.860,00",14860.0,14860.0
- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),- Nhân dân tệ (CNY),"33.747,60","22.947,60",33747.6,22947.6
- Baht Thái Lan (THB),- Baht Thái Lan (THB),- Baht Thái Lan (THB),"16.848,91","5.150,00",16848.91,5150.0
- Singapore (SGD),- Singapore (SGD),- Singapore (SGD),"6.694,00","6.694,00",6694.0,6694.0
- Yên Nhật (JPY),- Yên Nhật (JPY),- Yên Nhật (JPY),"5,00","5,00",5.0,5.0
