row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2025,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,749.389.739.404,,,749.389.739.404,749389739404.0,,,749389739404.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,195.343.172.665,,,195.343.172.665,195343172665.0,,,195343172665.0
Vay và nợ,Vay và nợ,Vay và nợ,7.166.721.776.139,4.080.276.935.307,2.311.686.651.800,13.558.685.363.246,7166721776139.0,4080276935307.0,2311686651800.0,13558685363246.0
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,,,,,,,,
Chi phí phải trả,Trái phiếu chuyển đổi > Chi phí phải trả,Chi phí phải trả,54.913.753.000,,,54.913.753.000,54913753000.0,,,54913753000.0
Các khoản phải trả phải nộp khác,Trái phiếu chuyển đổi > Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,504.503.964.675,3.864.000.000,,508.367.964.675,504503964675.0,3864000000.0,,508367964675.0
Cộng,Trái phiếu chuyển đổi > Cộng,Cộng,8.670.872.405.883,4.084.140.935.307,2.311.686.651.800,15.066.699.992.990,8670872405883.0,4084140935307.0,2311686651800.0,15066699992990.0
