row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
"a) Chi phí sản xuất, kinh doanh dở dang dài hạn","a) Chi phí sản xuất, kinh doanh dở dang dài hạn","a) Chi phí sản xuất, kinh doanh dở dang dài hạn",,,,
b) Xây dựng cơ bản dở dang,b) Xây dựng cơ bản dở dang,b) Xây dựng cơ bản dở dang,,,,
Mua sắm TSCĐ,b) Xây dựng cơ bản dở dang > Mua sắm TSCĐ,Mua sắm TSCĐ,5.772.127.011,33.144.179.058,5772127011.0,33144179058.0
- Kho lạnh 04,b) Xây dựng cơ bản dở dang > - Kho lạnh 04,- Kho lạnh 04,,14.321.499.813,,14321499813.0
- Khác,b) Xây dựng cơ bản dở dang > - Khác,- Khác,5.772.127.011,18.822.679.245,5772127011.0,18822679245.0
Xây dựng cơ bản,b) Xây dựng cơ bản dở dang > Xây dựng cơ bản,Xây dựng cơ bản,1.257.751.443.765,1.340.226.831.175,1257751443765.0,1340226831175.0
- Khu văn phòng và nhà ở cao tầng - HCM,b) Xây dựng cơ bản dở dang > - Khu văn phòng và nhà ở cao tầng - HCM,- Khu văn phòng và nhà ở cao tầng - HCM,49.137.782.570,49.137.782.570,49137782570.0,49137782570.0
- Kho lạnh 04,b) Xây dựng cơ bản dở dang > - Kho lạnh 04,- Kho lạnh 04,,145.580.345.953,,145580345953.0
- Dự án năng lượng mặt trời Tại Huyện Ea H'Leo - Đắk Lắk,b) Xây dựng cơ bản dở dang > - Dự án năng lượng mặt trời Tại Huyện Ea H'Leo - Đắk Lắk,- Dự án năng lượng mặt trời Tại Huyện Ea H'Leo - Đắk Lắk,174.000.000,174.000.000,174000000.0,174000000.0
- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang,b) Xây dựng cơ bản dở dang > - Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang,- Nhà máy điện năng lượng mặt trời - Tịnh Biên An Giang,55.992.877.500,55.992.877.500,55992877500.0,55992877500.0
- Chi phí đầu tư xây dựng Khu Du Lịch Trà Sư,b) Xây dựng cơ bản dở dang > - Chi phí đầu tư xây dựng Khu Du Lịch Trà Sư,- Chi phí đầu tư xây dựng Khu Du Lịch Trà Sư,54.018.578.575,49.959.422.575,54018578575.0,49959422575.0
- Khu đô thị Bình Long,b) Xây dựng cơ bản dở dang > - Khu đô thị Bình Long,- Khu đô thị Bình Long,401.317.925.000,401.317.925.000,401317925000.0,401317925000.0
- Khu Resort Thọ Xuân Lamori Resort & Spa Thanh Hóa (KINGLE),b) Xây dựng cơ bản dở dang > - Khu Resort Thọ Xuân Lamori Resort & Spa Thanh Hóa (KINGLE),- Khu Resort Thọ Xuân Lamori Resort & Spa Thanh Hóa (KINGLE),168.454.396.862,429.680.781.098,168454396862.0,429680781098.0
- Dự án mua đất Mỹ Thới,b) Xây dựng cơ bản dở dang > - Dự án mua đất Mỹ Thới,- Dự án mua đất Mỹ Thới,187.964.865.986,172.128.860.429,187964865986.0,172128860429.0
- Trung tâm cá giống,b) Xây dựng cơ bản dở dang > - Trung tâm cá giống,- Trung tâm cá giống,290.388.009.448,,290388009448.0,
- Nhà máy thủy sản Hoa Kỳ,b) Xây dựng cơ bản dở dang > - Nhà máy thủy sản Hoa Kỳ,- Nhà máy thủy sản Hoa Kỳ,26.346.228.754,,26346228754.0,
- Công trình khác,b) Xây dựng cơ bản dở dang > - Công trình khác,- Công trình khác,23.956.779.070,36.254.836.050,23956779070.0,36254836050.0
Cộng,b) Xây dựng cơ bản dở dang > Cộng,Cộng,1.263.523.570.776,1.373.371.010.233,1263523570776.0,1373371010233.0
