row_label_raw,row_label_full,Vay Ngân hàng Nhà nước Việt Nam,31/12/2021Triệu VND > 1.749.584,31/12/2020Triệu VND > 2.347.294,numeric__31/12/2021Triệu VND > 1.749.584,numeric__31/12/2020Triệu VND > 2.347.294
Vay theo hồ sơ tín dụng,Vay theo hồ sơ tín dụng,Vay theo hồ sơ tín dụng,1.415.715,1.800.563,1415715.0,1800563.0
Vay khác,Vay khác,Vay khác,333.869,546.731,333869.0,546731.0
Tiền gửi của Kho bạc Nhà nước,Tiền gửi của Kho bạc Nhà nước,Tiền gửi của Kho bạc Nhà nước,7.694.274,36.393.923,7694274.0,36393923.0
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,201.329,463.641,201329.0,463641.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,492.945,513.282,492945.0,513282.0
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,7.000.000,35.417.000,7000000.0,35417000.0
Tiền gửi của Ngân hàng Nhà nước Việt Nam,Tiền gửi của Ngân hàng Nhà nước Việt Nam,Tiền gửi của Ngân hàng Nhà nước Việt Nam,24.258,2.435.778,24258.0,2435778.0
,,,9.468.116,41.176.995,9468116.0,41176995.0
