row_label_raw,row_label_full,col_0,Mối liên quan,2021Triệu VNDThu nhập/(chi phí),2020Triệu VND,numeric__Mối liên quan,numeric__2021Triệu VNDThu nhập/(chi phí),numeric__2020Triệu VND
Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Đại diệnchủ sở hữu,107.034(70.677),147.042(107.008),,,
Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bên liên quancủa chủ sở hữu,(120.582)(18.870),(539.434)(34.167),,,
