row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
Nợ ngắn hạn,Nợ ngắn hạn,Nợ ngắn hạn,508.285.894,434.373.690,508285894.0,434373690.0
Nợ trung hạn,Nợ trung hạn,Nợ trung hạn,40.535.854,43.091.944,40535854.0,43091944.0
Nợ dài hạn,Nợ dài hạn,Nợ dài hạn,411.928.207,362.322.627,411928207.0,362322627.0
,,,960.749.955,839.788.261,960749955.0,839788261.0
Phân tích dư nợ theo loại hình doanh nghiệp như sau:,Phân tích dư nợ theo loại hình doanh nghiệp như sau:,Phân tích dư nợ theo loại hình doanh nghiệp như sau:,Phân tích dư nợ theo loại hình doanh nghiệp như sau:,Phân tích dư nợ theo loại hình doanh nghiệp như sau:,,
,,,31/12/2021Triệu VND,31/12/2020Triệu VND,,
Doanh nghiệp nhà nước,Phân tích dư nợ theo loại hình doanh nghiệp như sau: > Doanh nghiệp nhà nước,Doanh nghiệp nhà nước,60.146.527,66.893.804,60146527.0,66893804.0
Công ty trách nhiệm hữu hạn,Phân tích dư nợ theo loại hình doanh nghiệp như sau: > Công ty trách nhiệm hữu hạn,Công ty trách nhiệm hữu hạn,169.542.086,155.046.852,169542086.0,155046852.0
Doanh nghiệp có vốn đầu tư nước ngoài,Phân tích dư nợ theo loại hình doanh nghiệp như sau: > Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,66.611.876,52.121.844,66611876.0,52121844.0
Hợp tác xã và công ty tư nhân,Phân tích dư nợ theo loại hình doanh nghiệp như sau: > Hợp tác xã và công ty tư nhân,Hợp tác xã và công ty tư nhân,2.819.975,2.653.308,2819975.0,2653308.0
Cá nhân và hộ kinh doanh cá thể,Phân tích dư nợ theo loại hình doanh nghiệp như sau: > Cá nhân và hộ kinh doanh cá thể,Cá nhân và hộ kinh doanh cá thể,448.102.945,380.751.584,448102945.0,380751584.0
Khác,Phân tích dư nợ theo loại hình doanh nghiệp như sau: > Khác,Khác,213.526.546,182.320.869,213526546.0,182320869.0
,,,960.749.955,839.788.261,960749955.0,839788261.0
Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,Phân tích dư nợ cho vay theo ngành như sau:,,
,,,31/12/2021Triệu VND,31/12/2020Triệu VND,,
Sản xuất và gia công chế biến,Phân tích dư nợ cho vay theo ngành như sau: > Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,203.057.429,178.521.411,203057429.0,178521411.0
"Thương mại, dịch vụ","Phân tích dư nợ cho vay theo ngành như sau: > Thương mại, dịch vụ","Thương mại, dịch vụ",152.212.435,202.773.035,152212435.0,202773035.0
Xây dựng,Phân tích dư nợ cho vay theo ngành như sau: > Xây dựng,Xây dựng,86.628.722,71.273.525,86628722.0,71273525.0
"Sản xuất và phân phối điện, khí đốt và nước","Phân tích dư nợ cho vay theo ngành như sau: > Sản xuất và phân phối điện, khí đốt và nước","Sản xuất và phân phối điện, khí đốt và nước",59.813.456,40.333.441,59813456.0,40333441.0
Vận tải kho bãi và thông tin liên lạc,Phân tích dư nợ cho vay theo ngành như sau: > Vận tải kho bãi và thông tin liên lạc,Vận tải kho bãi và thông tin liên lạc,28.715.341,26.843.614,28715341.0,26843614.0
"Nông, lâm, thủy hải sản","Phân tích dư nợ cho vay theo ngành như sau: > Nông, lâm, thủy hải sản","Nông, lâm, thủy hải sản",25.096.242,17.069.197,25096242.0,17069197.0
Khai khoáng,Phân tích dư nợ cho vay theo ngành như sau: > Khai khoáng,Khai khoáng,15.084.113,14.591.656,15084113.0,14591656.0
"Nhà hàng, khách sạn","Phân tích dư nợ cho vay theo ngành như sau: > Nhà hàng, khách sạn","Nhà hàng, khách sạn",16.921.726,10.166.471,16921726.0,10166471.0
Các ngành khác,Phân tích dư nợ cho vay theo ngành như sau: > Các ngành khác,Các ngành khác,373.220.491,278.215.911,373220491.0,278215911.0
,,,960.749.955,839.788.261,960749955.0,839788261.0
