row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2021Triệu VND,2020Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2021Triệu VND,numeric__2020Triệu VND
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ(MANG SẢNG TỪ TRANG TRƯỚC),,27.388.580,23.049.561,,,27388580.0,23049561.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,34(a),(4.547.363),(5.081.068),,,-4547363.0,-5081068.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,34(b),(902.172),504.025,,,-902172.0,504025.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(5.449.535),(4.577.043),,,-5449535.0,-4577043.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,21.939.045,18.472.518,,,21939045.0,18472518.0
XIV,XIV,XIV,Lợi ích của cổ đông không kiểm soát,,(20.232),(21.207),,,-20232.0,-21207.0
XIV,XIV,XIV,Lợi nhuận thuần của cổ đông Ngân hàng,,21.918.813,18.451.311,,,21918813.0,18451311.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)(điều chỉnh lại),35,4.195,3.387,,35.0,4195.0,3387.0
