row_label_raw,row_label_full,col_0,31/12/2021 > Giá trị hợp đồng,31/12/2021 > Giá trị ghi số,31/12/2020 > Giá trị hợp đồng,31/12/2020 > Giá trị ghi số,numeric__31/12/2021 > Giá trị hợp đồng,numeric__31/12/2021 > Giá trị ghi số,numeric__31/12/2020 > Giá trị hợp đồng,numeric__31/12/2020 > Giá trị ghi số
,,,Triệu VND,Tài sản/(công nợ)Triệu VND,Triệu VND,Tài sản/(công nợ)Triệu VND,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đối tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đối tiền tệ,Hợp đồng hoán đối tiền tệ,73.505.048,190.674,105.690.304,(69.164),73505048.0,190674.0,105690304.0,-69164.0
Hợp đồng kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn tiền tệ,Hợp đồng kỳ hạn tiền tệ,23.984.714,112.528,13.207.615,17.133,23984714.0,112528.0,13207615.0,17133.0
,,,97.489.762,303.202,118.897.919,(52.031),97489762.0,303202.0,118897919.0,-52031.0
