row_label_raw,row_label_full,col_0,2021Triệu VND,2020Triệu VND,numeric__2021Triệu VND,numeric__2020Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ hoạt động khác > Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,2.912.230,2.421.725,2912230.0,2421725.0
Thu từ nghiệp vụ hoán đổi lãi suất,Thu nhập từ hoạt động khác > Thu từ nghiệp vụ hoán đổi lãi suất,Thu từ nghiệp vụ hoán đổi lãi suất,-,195,,195.0
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,188.140,122.794,188140.0,122794.0
,,,3.100.370,2.544.714,3100370.0,2544714.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí hoạt động khác > Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí cho nghiệp vụ hoán đổi lãi suất,(206.197),(117.968),-206197.0,-117968.0
Chi về nghiệp vụ bán nợ,Chi phí hoạt động khác > Chi về nghiệp vụ bán nợ,Chi về nghiệp vụ bán nợ,(138),(171),-138.0,-171.0
Chi công tác xã hội,Chi phí hoạt động khác > Chi công tác xã hội,Chi công tác xã hội,(426.725),(301.184),-426725.0,-301184.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(74.049),(325.138),-74049.0,-325138.0
,,,(707.109),(744.461),-707109.0,-744461.0
,,,2.393.261,1.800.253,2393261.0,1800253.0
