row_label_raw,row_label_full,Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2021Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2020Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2021Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2020Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,40.325.603,59.001.448,40325603.0,59001448.0
Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,47.502.241,51.041.344,47502241.0,51041344.0
Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,11.829.751,5.339.752,11829751.0,5339752.0
,,,99.657.595,115.382.544,99657595.0,115382544.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),(88.724),(406.523),-88724.0,-406523.0
Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,99.568.871,114.976.021,99568871.0,114976021.0
