row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 190.871.758.751,Số đầu nămVND > 177.270.899.255,numeric__Số cuối nămVND > 190.871.758.751,numeric__Số đầu nămVND > 177.270.899.255
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,190.871.758.751,177.270.899.255,190871758751.0,177270899255.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,572.615.276.252,531.812.697.104,572615276252.0,531812697104.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,95.435.872.879,354.541.797.628,95435872879.0,354541797628.0
,,,1.049.794.666.633,1.240.896.293.242,1049794666633.0,1240896293242.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),190.871.758.751,177.270.899.255,190871758751.0,177270899255.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,858.922.907.882,1.063.625.393.987,858922907882.0,1063625393987.0
