row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,,
Công ty TNHH Thương mại Sản xuất Ngọc Lan,a. Trả trước cho người bán ngắn hạn > Công ty TNHH Thương mại Sản xuất Ngọc Lan,Công ty TNHH Thương mại Sản xuất Ngọc Lan,9.153.800.000,9.153.800.000,9153800000.0,9153800000.0
Công ty Cổ phần Thương mại Thiệu Yên,a. Trả trước cho người bán ngắn hạn > Công ty Cổ phần Thương mại Thiệu Yên,Công ty Cổ phần Thương mại Thiệu Yên,6.854.400.000,-,6854400000.0,
Thanh Hoá,Thanh Hoá,Thanh Hoá,Thanh Hoá,Thanh Hoá,,
Mitsubishi Corporation,Thanh Hoá > Mitsubishi Corporation,Mitsubishi Corporation,-,4.695.047.820,,4695047820.0
Trả trước cho người bán ngắn hạn khác,Thanh Hoá > Trả trước cho người bán ngắn hạn khác,Trả trước cho người bán ngắn hạn khác,14.145.729.605,15.848.744.309,14145729605.0,15848744309.0
,,,30.153.929.605,29.697.592.129,30153929605.0,29697592129.0
b. Trả trước cho các bên liên quan(Chi tiết tại Thuyết minh số 39),Thanh Hoá > b. Trả trước cho các bên liên quan(Chi tiết tại Thuyết minh số 39),b. Trả trước cho các bên liên quan(Chi tiết tại Thuyết minh số 39),28.007.841.417,7.651.003.417,28007841417.0,7651003417.0
,,,28.007.841.417,7.651.003.417,28007841417.0,7651003417.0
c. Tổng cộng,Thanh Hoá > c. Tổng cộng,c. Tổng cộng,58.161.771.022,37.348.595.546,58161771022.0,37348595546.0
