row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,,,,,,,,
Uralkali Trading SIA,a. Các khoản phải trả người bán ngắn hạn > Uralkali Trading SIA,Uralkali Trading SIA,48.839.480.801,48.839.480.801,83.767.975.000,83.767.975.000,48839480801.0,48839480801.0,83767975000.0,83767975000.0
Các nhà cung cấp khác,a. Các khoản phải trả người bán ngắn hạn > Các nhà cung cấp khác,Các nhà cung cấp khác,120.485.475.809,120.485.475.809,112.650.021.878,112.650.021.878,120485475809.0,120485475809.0,112650021878.0,112650021878.0
,,,169.324.956.610,169.324.956.610,196.417.996.878,196.417.996.878,169324956610.0,169324956610.0,196417996878.0,196417996878.0
b. Phải trả người bán là các bên liên quan (Chi tiết tại Thuyết minh số 39),a. Các khoản phải trả người bán ngắn hạn > b. Phải trả người bán là các bên liên quan (Chi tiết tại Thuyết minh số 39),b. Phải trả người bán là các bên liên quan (Chi tiết tại Thuyết minh số 39),283.552.152.286,283.552.152.286,282.147.171.291,282.147.171.291,283552152286.0,283552152286.0,282147171291.0,282147171291.0
,,,283.552.152.286,283.552.152.286,282.147.171.291,282.147.171.291,283552152286.0,283552152286.0,282147171291.0,282147171291.0
c. Tổng cộng,a. Các khoản phải trả người bán ngắn hạn > c. Tổng cộng,c. Tổng cộng,452.877.108.896,452.877.108.896,478.565.168.169,478.565.168.169,452877108896.0,452877108896.0,478565168169.0,478565168169.0
