row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Quyền sử dụng đất vô thời hạn,Quyền sử dụng đất vô thời hạn,Quyền sử dụng đất vô thời hạn,Không trích hao mòn,
Quyền sử dụng đất có thời hạn,Quyền sử dụng đất có thời hạn,Quyền sử dụng đất có thời hạn,32 - 50,
