row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Tài chính Công đoàn Dầu khí Việt Nam > Công ty TNHH Thương mại Sản xuất Ngọc Lan > Công ty Cổ phần Hóa dầu và Xơ sợi Việt Nam,Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 114.704.334.648,Số cuối năm > Giá trị có thể thu hồi > - > 424.979.278,Số cuối năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm,Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 114.704.334.648_1,Số đầu năm > Giá trị có thể thu hồi > - > 424.979.278,Số đầu năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm,numeric__Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 114.704.334.648,numeric__Số cuối năm > Giá trị có thể thu hồi > - > 424.979.278,numeric__Số cuối năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm,numeric__Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 114.704.334.648_1,numeric__Số đầu năm > Giá trị có thể thu hồi > - > 424.979.278,numeric__Số đầu năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm
- Phải thu liên quan đến bảo lãnh đối ứng,- Phải thu liên quan đến bảo lãnh đối ứng,- Phải thu liên quan đến bảo lãnh đối ứng,107.786.937.303,-,,107.786.937.303,-,,107786937303.0,,,107786937303.0,,
- Phải thu khác,- Phải thu khác,- Phải thu khác,6.917.397.345,424.979.278,,6.917.397.345,424.979.278,,6917397345.0,424979278.0,,6917397345.0,424979278.0,
Khác,Khác,Khác,-,-,Trên 6 tháng,9.417.837.160,4.708.918.580,Trên 6 tháng,,,,9417837160.0,4708918580.0,
,,,234.001.401.937,424.979.278,,243.419.239.097,5.133.897.858,,234001401937.0,424979278.0,,243419239097.0,5133897858.0,
