row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả về xây dựng cơ bản (i),Phải trả về xây dựng cơ bản (i),Phải trả về xây dựng cơ bản (i),332.737.066.914,361.100.158.347,332737066914.0,361100158347.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,30.441.072.326,43.021.018.440,30441072326.0,43021018440.0
"Chi phí vận chuyển, bốc xếp ure","Chi phí vận chuyển, bốc xếp ure","Chi phí vận chuyển, bốc xếp ure",24.402.535.602,15.433.413.873,24402535602.0,15433413873.0
Chi phí an sinh xã hội,Chi phí an sinh xã hội,Chi phí an sinh xã hội,7.623.414.498,11.243.414.498,7623414498.0,11243414498.0
"Chi phí bảo dưỡng, sửa chữa thường xuyên tại Nhà máy Đạm Phú Mỹ","Chi phí bảo dưỡng, sửa chữa thường xuyên tại Nhà máy Đạm Phú Mỹ","Chi phí bảo dưỡng, sửa chữa thường xuyên tại Nhà máy Đạm Phú Mỹ",5.299.433.146,8.291.623.939,5299433146.0,8291623939.0
Chi phí vận chuyển khí,Chi phí vận chuyển khí,Chi phí vận chuyển khí,-,189.037.570.686,,189037570686.0
Các khoản trích trước khác,Các khoản trích trước khác,Các khoản trích trước khác,56.319.438.209,50.164.853.274,56319438209.0,50164853274.0
,,,456.822.960.695,678.292.053.057,456822960695.0,678292053057.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả ngắn hạn với các bên liên quan(Chi tiết tại Thuyết minh số 39),Trong đó: > Chi phí phải trả ngắn hạn với các bên liên quan(Chi tiết tại Thuyết minh số 39),Chi phí phải trả ngắn hạn với các bên liên quan(Chi tiết tại Thuyết minh số 39),191.064.067.514,415.618.779.642,191064067514.0,415618779642.0
