row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,4.985.778.272.458,5.496.454.188.790,,200.0,,4985778272458.0,5496454188790.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,698.374.000,658.396.000,,210.0,,698374000.0,658396000.0
1.,1.,1.,Phải thu dài hạn khác,216,8,698.374.000,658.396.000,,216.0,8.0,698374000.0,658396000.0
II.,II.,II.,Tài sản cố định,220,,4.282.892.453.351,4.790.657.948.234,,220.0,,4282892453351.0,4790657948234.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,3.438.870.887.385,3.932.312.724.389,,221.0,12.0,3438870887385.0,3932312724389.0
1.,1.,1.,- Nguyên giá,222,,11.646.460.047.004,11.629.420.833.126,,222.0,,11646460047004.0,11629420833126.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(8.207.589.159.619),(7.697.108.108.737),,223.0,,-8207589159619.0,-7697108108737.0
2.,2.,2.,Tài sản cố định vô hình,227,13,844.021.565.966,858.345.223.845,,227.0,13.0,844021565966.0,858345223845.0
2.,2.,2.,- Nguyên giá,228,,1.153.056.314.593,1.152.277.537.593,,228.0,,1153056314593.0,1152277537593.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(309.034.748.627),(293.932.313.748),,229.0,,-309034748627.0,-293932313748.0
III.,III.,III.,Bất động sản đầu tư,230,14,219.743.745.413,239.820.697.731,,230.0,14.0,219743745413.0,239820697731.0
III.,III.,III.,- Nguyên giá,231,,317.953.542.202,334.556.867.544,,231.0,,317953542202.0,334556867544.0
III.,III.,III.,- Giá trị hao mòn lũy kế,232,,(98.209.796.789),(94.736.169.813),,232.0,,-98209796789.0,-94736169813.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,153.441.224.477,145.846.801.849,,240.0,,153441224477.0,145846801849.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,16,153.441.224.477,145.846.801.849,,242.0,16.0,153441224477.0,145846801849.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,,44.245.603.945,45.369.527.464,,250.0,,44245603945.0,45369527464.0
1.,1.,1.,"Đầu tư vào công ty liên doanh, liên kết",252,17,27.991.375.327,26.973.857.965,,252.0,17.0,27991375327.0,26973857965.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,5,20.502.000.000,20.502.000.000,,253.0,5.0,20502000000.0,20502000000.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,5,(4.247.771.382),(2.106.330.501),,254.0,5.0,-4247771382.0,-2106330501.0
VI.,VI.,VI.,Tài sản dài hạn khác,260,,284.756.871.272,274.100.817.512,,260.0,,284756871272.0,274100817512.0
1.,1.,1.,Chi phí trả trước dài hạn,261,11,30.448.054.378,30.935.743.889,,261.0,11.0,30448054378.0,30935743889.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,18,101.730.355.972,81.381.867.070,,262.0,18.0,101730355972.0,81381867070.0
3.,3.,3.,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,10,139.786.369.885,148.991.115.516,,263.0,10.0,139786369885.0,148991115516.0
4.,4.,4.,Tài sản dài hạn khác,268,,12.792.091.037,12.792.091.037,,268.0,,12792091037.0,12792091037.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,11.299.941.305.395,11.440.308.263.594,,270.0,,11299941305395.0,11440308263594.0
