row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp năm nay,Năm 2018 > 2.135.353.466.671 > 1.240.351.197.619,Năm 2017 > 2.197.857.093.949 > 1.026.798.712.722,numeric__Năm 2018 > 2.135.353.466.671 > 1.240.351.197.619,numeric__Năm 2017 > 2.197.857.093.949 > 1.026.798.712.722
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,908.410.908.390,1.089.302.340.000,908410908390.0,1089302340000.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,662.115.137.390,884.054.985.000,662115137390.0,884054985000.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,51.339.935.636,70.494.000.000,51339935636.0,70494000000.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",20.535.974.254,14.099.000.000,20535974254.0,14099000000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,102.623.677.500,236.825.175.000,102623677500.0,236825175000.0
+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,+ Trả cổ tức bằng cổ phiếu,487.615.550.000,562.636.810.000,487615550000.0,562636810000.0
- Tạm phân phối lợi nhuận năm này,- Tạm phân phối lợi nhuận năm này,- Tạm phân phối lợi nhuận năm này,246.295.771.000,205.247.355.000,246295771000.0,205247355000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,246.295.771.000,205.247.355.000,246295771000.0,205247355000.0
Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,2.467.293.755.900,2.135.353.466.671,2467293755900.0,2135353466671.0
