row_label_raw,row_label_full,col_0,31/12/2018 > Giá gốc,31/12/2018 > Giá trị ghi số,01/01/2018 > Giá gốc,01/01/2018 > Giá trị ghi số,numeric__31/12/2018 > Giá gốc,numeric__31/12/2018 > Giá trị ghi số,numeric__01/01/2018 > Giá gốc,numeric__01/01/2018 > Giá trị ghi số
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,1.699.000.000.000,1.699.000.000.000,751.000.000.000,751.000.000.000,1699000000000.0,1699000000000.0,751000000000.0,751000000000.0
Cộng,Cộng,Cộng,1.699.000.000.000,1.699.000.000.000,751.000.000.000,751.000.000.000,1699000000000.0,1699000000000.0,751000000000.0,751000000000.0
