row_label_raw,row_label_full,col_0,31/12/2018,01/01/2018,numeric__31/12/2018,numeric__01/01/2018
Cộng ty TNHH Minh Đức,Cộng ty TNHH Minh Đức,Cộng ty TNHH Minh Đức,369.114.373,5.935.713.480,369114373.0,5935713480.0
Cộng ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,Cộng ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,Cộng ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,-,67.352.894,,67352894.0
Cộng ty CP XD & TM 127,Cộng ty CP XD & TM 127,Cộng ty CP XD & TM 127,-,50.503.991,,50503991.0
DNTN TM Minh Chiều,DNTN TM Minh Chiều,DNTN TM Minh Chiều,108.907.083,10.480.397,108907083.0,10480397.0
Cộng ty TNHH MTV Hữu Thủy,Cộng ty TNHH MTV Hữu Thủy,Cộng ty TNHH MTV Hữu Thủy,107.258.356,858.386.000,107258356.0,858386000.0
Cộng ty TNHH TM & DV Hưng Oanh,Cộng ty TNHH TM & DV Hưng Oanh,Cộng ty TNHH TM & DV Hưng Oanh,59.704.293,666.524.092,59704293.0,666524092.0
Cộng ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Cộng ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Cộng ty TNHH Thương mại Xuất nhập khẩu Việt Trung,81.398.955,91.564.098,81398955.0,91564098.0
Cộng ty TNHH Thương mại Sơn Hà,Cộng ty TNHH Thương mại Sơn Hà,Cộng ty TNHH Thương mại Sơn Hà,-,12.013.234,,12013234.0
Cộng ty TNHH Dũng Loan,Cộng ty TNHH Dũng Loan,Cộng ty TNHH Dũng Loan,78.659.398,284.633.686,78659398.0,284633686.0
Cộng ty TNHH TM Toàn Phát,Cộng ty TNHH TM Toàn Phát,Cộng ty TNHH TM Toàn Phát,10.600.200.000,-,10600200000.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,25.851.535.283,29.840.512.751,25851535283.0,29840512751.0
Cộng,Cộng,Cộng,37.256.777.741,37.817.684.623,37256777741.0,37817684623.0
