row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành năm trước mang sang (không gồm cổ phiếu quỹ),Năm 2018 > 205.247.355,Năm 2017 > 157.883.450,numeric__Năm 2018 > 205.247.355,numeric__Năm 2017 > 157.883.450
Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức,Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức,Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức,41.048.416,88.412.321,41048416.0,88412321.0
Số cổ phiếu bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,Số cổ phiếu bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,Số cổ phiếu bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,246.295.771,246.295.771,246295771.0,246295771.0
