row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,19.345,-,19.345,19345.0,,19345.0
Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,(7.905),5.677,(2.228),-7905.0,5677.0,-2228.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,11.440,5.677,17.117,11440.0,5677.0,17117.0
