row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023_1,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022_1,numeric__Ngày 31 tháng 12 năm 2023,numeric__Ngày 31 tháng 12 năm 2023_1,numeric__Ngày 31 tháng 12 năm 2022,numeric__Ngày 31 tháng 12 năm 2022_1
,,,Số cổ phiếu phổ thông,%,Số cổ phiếu phổ thông,%,,,,
Tập đoàn Bưu chính Viễn thông Việt Nam,Tập đoàn Bưu chính Viễn thông Việt Nam,Tập đoàn Bưu chính Viễn thông Việt Nam,120.965.367,"6,05",120.965.367,"6,05",120965367.0,6.05,120965367.0,6.05
