row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dự đầu năm,Số dự đầu năm,Số dự đầu năm,898.256,532.665,1.430.921,898256.0,532665.0,1430921.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,206.779,1.437.329,1.644.108,206779.0,1437329.0,1644108.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(709.288),(709.288),,-709288.0,-709288.0
Dự phòng giảm khác,Dự phòng giảm khác,Dự phòng giảm khác,-,(3.185),(3.185),,-3185.0,-3185.0
Dự phòng tăng khác,Dự phòng tăng khác,Dự phòng tăng khác,-,191,191,,191.0,191.0
Số dự cuối năm,Số dự cuối năm,Số dự cuối năm,1.105.035,1.257.712,2.362.747,1105035.0,1257712.0,2362747.0
