row_label_raw,row_label_full,col_0,Số dưđầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dưcuối năm,numeric__Số dưđầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dưcuối năm
Phải thu NSNN,Phải thu NSNN,Phải thu NSNN,(689),(3.766),-,(4.455),-689.0,-3766.0,,-4455.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,(689),(3.766),-,(4.455),-689.0,-3766.0,,-4455.0
Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,966.439,1.611.653,(1.907.288),670.804,966439.0,1611653.0,-1907288.0,670804.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,10.735,130.876,(129.753),11.858,10735.0,130876.0,-129753.0,11858.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,821.224,1.182.247,(1.396.341),607.130,821224.0,1182247.0,-1396341.0,607130.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,134.480,297.686,(380.350),51.816,134480.0,297686.0,-380350.0,51816.0
Các khoản phảinộp khác,Các khoản phảinộp khác,Các khoản phảinộp khác,-,844,(844),-,,844.0,-844.0,
,,,965.750,1.607.887,(1.907.288),666.349,965750.0,1607887.0,-1907288.0,666349.0
