row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn các ngân hàng và các tổ chức kinh tế (i),Vay ngắn hạn các ngân hàng và các tổ chức kinh tế (i),Vay ngắn hạn các ngân hàng và các tổ chức kinh tế (i),8.033.199.204.598,8.033.199.204.598,21.831.107.292.820,21.005.627.744.815,8.858.678.752.603,8.858.678.752.603,8033199204598.0,8033199204598.0,21831107292820.0,21005627744815.0,8858678752603.0,8858678752603.0
Vay và nợ dài hạn đến hạn trả (xem Thuyết minh số 25),Vay và nợ dài hạn đến hạn trả (xem Thuyết minh số 25),Vay và nợ dài hạn đến hạn trả (xem Thuyết minh số 25),158.125.804.104,158.125.804.104,349.679.413.766,159.817.734.906,347.987.482.964,347.987.482.964,158125804104.0,158125804104.0,349679413766.0,159817734906.0,347987482964.0,347987482964.0
- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,157.608.397.509,157.608.397.509,348.847.542.872,159.245.751.357,347.210.189.024,347.210.189.024,157608397509.0,157608397509.0,348847542872.0,159245751357.0,347210189024.0,347210189024.0
- Nợ thuê tài chính dài hạn đến hạn trả,- Nợ thuê tài chính dài hạn đến hạn trả,- Nợ thuê tài chính dài hạn đến hạn trả,517.406.595,517.406.595,831.870.894,571.983.549,777.293.940,777.293.940,517406595.0,517406595.0,831870894.0,571983549.0,777293940.0,777293940.0
Cộng,Cộng,Cộng,8.191.325.008.702,8.191.325.008.702,22.180.786.706.586,21.165.445.479.721,9.206.666.235.567,9.206.666.235.567,8191325008702.0,8191325008702.0,22180786706586.0,21165445479721.0,9206666235567.0,9206666235567.0
