row_label_raw,row_label_full,col_0,Công nợ,Công nợ_1,Tài sản,Tài sản_1,numeric__Công nợ,numeric__Công nợ_1,numeric__Tài sản,numeric__Tài sản_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),1.971.391.027.060,2.339.124.953.902,860.476.931.109,789.662.100.983,1971391027060.0,2339124953902.0,860476931109.0,789662100983.0
Euro (EUR),Euro (EUR),Euro (EUR),68.492.481.932,38.814.271.024,207.023.726.267,150.543.970.827,68492481932.0,38814271024.0,207023726267.0,150543970827.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),423.062.639.575,193.303.306.462,940.414.984.796,534.644.564.219,423062639575.0,193303306462.0,940414984796.0,534644564219.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),81.015.737.069,64.481.616.969,168.269.166.723,141.440.485.866,81015737069.0,64481616969.0,168269166723.0,141440485866.0
