row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm > Giá trị > VND,Số đầu năm > Số có khả năng trả nợ > VND,Phát sinh trong năm > Tăng > VND,Phát sinh trong năm > Giảm > VND,Số cuối năm > Giá trị > VND,Số cuối năm > Số có khả năng trả nợ > VND,numeric__Số đầu năm > Giá trị > VND,numeric__Số đầu năm > Số có khả năng trả nợ > VND,numeric__Phát sinh trong năm > Tăng > VND,numeric__Phát sinh trong năm > Giảm > VND,numeric__Số cuối năm > Giá trị > VND,numeric__Số cuối năm > Số có khả năng trả nợ > VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,770.459.605.554,770.459.605.554,466.536.571.332,159.245.751.358,1.077.750.425.528,1.077.750.425.528,770459605554.0,770459605554.0,466536571332.0,159245751358.0,1077750425528.0,1077750425528.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,2.020.791.801,2.020.791.801,1.485.861.991,571.983.548,2.934.670.244,2.934.670.244,2020791801.0,2020791801.0,1485861991.0,571983548.0,2934670244.0,2934670244.0
Cộng,Cộng,Cộng,772.480.397.355,772.480.397.355,468.022.433.323,159.817.734.906,1.080.685.095.772,1.080.685.095.772,772480397355.0,772480397355.0,468022433323.0,159817734906.0,1080685095772.0,1080685095772.0
Trong đó,Trong đó,Trong đó,,,,,,,,,,,,
- Số phải trả trong vòng 12 tháng,Trong đó > - Số phải trả trong vòng 12 tháng,- Số phải trả trong vòng 12 tháng,158.125.804.104,,,,347.987.482.964,,158125804104.0,,,,347987482964.0,
- Số phải trả sau 12 tháng,Trong đó > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,614.354.593.251,,,,732.697.612.808,,614354593251.0,,,,732697612808.0,
