row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2020VND,1/1/2020VND,,
Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,30.526.962.718,38.359.567.905,30526962718.0,38359567905.0
Công ty Cổ phần Xây lắp điện 1,Công ty Cổ phần Xây lắp điện 1,Công ty Cổ phần Xây lắp điện 1,13.465.270.317,8.504.484.181,13465270317.0,8504484181.0
GE Power India Limited,GE Power India Limited,GE Power India Limited,4.435.403.723,20.218.320.144,4435403723.0,20218320144.0
Viện Nghiên cứu Cơ khí,Viện Nghiên cứu Cơ khí,Viện Nghiên cứu Cơ khí,681.109.762,9.017.558.460,681109762.0,9017558460.0
Công ty TNHH Thương mại và Dịch vụ Thanh An,Công ty TNHH Thương mại và Dịch vụ Thanh An,Công ty TNHH Thương mại và Dịch vụ Thanh An,-,27.036.659.939,,27036659939.0
Công ty TNHH Cơ điện Minh Anh,Công ty TNHH Cơ điện Minh Anh,Công ty TNHH Cơ điện Minh Anh,-,10.867.574.247,,10867574247.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,7.257.112.963,9.641.341.593,7257112963.0,9641341593.0
,,,56.365.859.483,123.645.506.469,56365859483.0,123645506469.0
