row_label_raw,row_label_full,col_0,31/12/2020Giá gốcVND,1/1/2020Giá gốcVND,numeric__31/12/2020Giá gốcVND,numeric__1/1/2020Giá gốcVND
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,32.272.079.450,86.724.214.214,32272079450.0,86724214214.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,1.406.006.566,772.852.401,1406006566.0,772852401.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,1.023.091.017,1.701.198.028,1023091017.0,1701198028.0
,,,34.701.177.033,89.198.264.643,34701177033.0,89198264643.0
