row_label_raw,row_label_full,Công ty Mua Bán Điện – Tập đoàn Điện lực Việt Nam > Tổng Công ty Điện lực Miền Nam,31/12/2020VND > 304.994.974.360 > 11.672.110.489,1/1/2020VND > 347.656.889.213 > 3.821.709.877,numeric__31/12/2020VND > 304.994.974.360 > 11.672.110.489,numeric__1/1/2020VND > 347.656.889.213 > 3.821.709.877
Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,319.959.153,447.115.350,319959153.0,447115350.0
Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,Công ty Thủy điện Đại Ninh - Tổng Công ty phát điện 1,9.350.000,-,9350000.0,
