row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,2.551.925.771.590,3.041.734.151.393,300.0,,2551925771590.0,3041734151393.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,413.833.801.055,756.961.116.404,310.0,,413833801055.0,756961116404.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,14,56.365.859.483,88.058.439.092,311.0,14.0,56365859483.0,88058439092.0
Người mua trả tiền trước ngắn hạn,NGUỒN VỐN > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,312,,1.701.238.120,2.497.345.582,312.0,,1701238120.0,2497345582.0
Thuế và các khoản phải nộp Nhà nước,NGUỒN VỐN > Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,313,15(a),133.181.117.132,95.194.436.129,313.0,,133181117132.0,95194436129.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,23.659.464.522,21.317.713.475,314.0,,23659464522.0,21317713475.0
Chi phí phải trả ngắn hạn,NGUỒN VỐN > Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,315,16,20.040.657.833,12.616.328.842,315.0,16.0,20040657833.0,12616328842.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,,717.149.490,2.595.232.793,319.0,,717149490.0,2595232793.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,17(a),169.544.678.712,528.658.352.617,320.0,,169544678712.0,528658352617.0
Quỹ khen thưởng và phúc lợi,NGUỒN VỐN > Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,322,18,8.623.635.763,6.023.267.874,322.0,18.0,8623635763.0,6023267874.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,2.138.091.970.535,2.284.773.034.989,330.0,,2138091970535.0,2284773034989.0
Phải trả người bán dài hạn,NGUỒN VỐN > Phải trả người bán dài hạn,Phải trả người bán dài hạn,331,14,-,35.587.067.377,331.0,14.0,,35587067377.0
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,17(b),2.137.732.569.543,2.249.185.967.612,338.0,,2137732569543.0,2249185967612.0
Thuế thu nhập hoãn lại phải trả,NGUỒN VỐN > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,341,30(c),359.400.992,-,341.0,,359400992.0,
VỐN CHỦ SỞ HỮU (400 = 410),NGUỒN VỐN > VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,5.800.045.856.555,6.189.968.900.896,400.0,,5800045856555.0,6189968900896.0
Vốn chủ sở hữu,NGUỒN VỐN > Vốn chủ sở hữu,Vốn chủ sở hữu,410,19,5.800.045.856.555,6.189.968.900.896,410.0,19.0,5800045856555.0,6189968900896.0
Vốn cổ phần,NGUỒN VỐN > Vốn cổ phần,Vốn cổ phần,411,20,4.224.000.000.000,4.224.000.000.000,411.0,20.0,4224000000000.0,4224000000000.0
Vốn khác của chủ sở hữu,NGUỒN VỐN > Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,414,,449.306.520.458,402.839.889.104,414.0,,449306520458.0,402839889104.0
Chênh lệch tỷ giá hối đoái,NGUỒN VỐN > Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,417,21,(28.633.216.069),(8.452.600.340),417.0,21.0,-28633216069.0,-8452600340.0
Quỹ đầu tư phát triển,NGUỒN VỐN > Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,70.104.106.264,116.360.737.618,418.0,,70104106264.0,116360737618.0
