row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,6.857.512.522.708,7.271.262.527.287,200.0,,6857512522708.0,7271262527287.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,799.932.824.894,799.932.824.894,210.0,,799932824894.0,799932824894.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,9,799.932.824.894,799.932.824.894,215.0,9.0,799932824894.0,799932824894.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,5.461.979.964.333,5.764.183.782.771,220.0,,5461979964333.0,5764183782771.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,5.460.953.119.682,5.763.347.963.176,221.0,10.0,5460953119682.0,5763347963176.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,14.828.272.944.701,14.780.687.683.939,222.0,,14828272944701.0,14780687683939.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(9.367.319.825.019),(9.017.339.720.763),223.0,,-9367319825019.0,-9017339720763.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,1.026.844.651,835.819.595,227.0,11.0,1026844651.0,835819595.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,1.886.838.057,1.528.838.057,228.0,,1886838057.0,1528838057.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(859.993.406),(693.018.462),229.0,,-859993406.0,-693018462.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,435.135.170.408,402.864.223.360,240.0,,435135170408.0,402864223360.0
Xây dựng cơ bán dở dang,Xây dựng cơ bán dở dang,Xây dựng cơ bán dở dang,242,12,435.135.170.408,402.864.223.360,242.0,12.0,435135170408.0,402864223360.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,98.669.359.110,288.483.008.655,250.0,,98669359110.0,288483008655.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,5(b),53.329.359.110,43.143.008.655,252.0,,53329359110.0,43143008655.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,5(b),37.360.000.000,37.360.000.000,253.0,,37360000000.0,37360000000.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,5(a),7.980.000.000,207.980.000.000,255.0,,7980000000.0,207980000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,61.795.203.963,15.798.687.607,260.0,,61795203963.0,15798687607.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,13(b),8.740.750.100,14.086.419.514,261.0,,8740750100.0,14086419514.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",263,,53.054.453.863,1.712.268.093,263.0,,53054453863.0,1712268093.0
TỔNG CỘNG TÀI SẢN(270 = 100 + 200),TỔNG CỘNG TÀI SẢN(270 = 100 + 200),TỔNG CỘNG TÀI SẢN(270 = 100 + 200),270,,8.351.971.628.145,9.231.703.052.289,270.0,,8351971628145.0,9231703052289.0
