row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chỉ phí trả trước khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chỉ phí trả trước khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.347.161.924,9.739.257.590,14.086.419.514,4347161924.0,9739257590.0,14086419514.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.081.438.773,2.610.202.310,3.691.641.083,1081438773.0,2610202310.0,3691641083.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,-,381.997.000,381.997.000,,381997000.0,381997000.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(1.315.406.612),(8.103.900.885),(9.419.307.497),-1315406612.0,-8103900885.0,-9419307497.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.113.194.085,4.627.556.015,8.740.750.100,4113194085.0,4627556015.0,8740750100.0
